Number,Address,List Date,Price,Days on market,Total floor area,Year Built,Age,Lot Size,Latitude,Longitude,Driving_Distance_m,Proximity_Score
602,3663 W 12TH AVENUE,6/20/2019,1880000,55,2547,1928,91,4028.64,49.2618717,-123.1851961,6618.202429858981,47.45011311914781
1037,2539 E 18TH AVENUE,9/19/2019,1245000,45,1660,1942,77,4105.0,49.254272,-123.0536146,6632.733709940105,47.29608445926959
292,2817 W 29TH AVENUE,9/3/2019,2430000,12,2587,1988,31,4296.0,49.24630579999999,-123.1686385,6647.323488401295,47.141435728273315
348,3276 E 2ND AVENUE,10/18/2019,1308000,20,1585,1951,68,4960.4,49.2682762,-123.0345693,6656.787882441129,47.04111504610516
419,3154 E 4TH AVENUE,7/30/2019,1372000,13,2493,1980,39,4154.0,49.266405,-123.0376965,6656.87339939435,47.04020858352046
524,3525 E GEORGIA STREET,2/10/2020,1051525,91,2541,1912,108,3564.0,49.2784967,-123.0273905,6663.796990457455,46.96681990426844
481,1095 E 39TH AVENUE,7/30/2019,1410000,3,2096,1995,24,3998.32,49.2349066,-123.0827018,6680.564081142324,46.78909209957203
1292,3081 E 6TH AVENUE,1/10/2020,1425000,24,2090,1969,51,4026.0,49.26500189999999,-123.0397361,6686.885107620187,46.72209048429763
269,1661 E 35TH AVENUE,2/28/2019,1100000,112,2212,1950,69,3630.0,49.2386879,-123.071947,6693.999089374231,46.646683701835514
35,2614 E 18TH AVENUE,7/3/2019,2015000,24,3119,2018,1,3630.0,49.2538815,-123.0518474,6695.889632185907,46.62664432649491
379,3260 GRAVELEY STREET,5/19/2020,1048000,1,1500,1941,79,3846.0,49.2702092,-123.0349967,6700.0248863129455,46.5828114605748
1014,3266 GRAVELEY STREET,8/26/2019,1235000,0,2392,1964,55,3846.0,49.27017980000001,-123.0348388,6700.0248863129455,46.5828114605748
1022,5755 PRINCE ALBERT STREET,2/11/2020,1652000,24,2016,1952,68,5030.0,49.232277,-123.0881215,6702.688907668637,46.554573367508446
127,3468 PANDORA STREET,2/26/2020,1200000,14,2033,1911,109,4026.0,49.282758,-123.0293042,6708.527838415775,46.492681870470165
1045,5597 INVERNESS STREET,3/4/2019,1950000,145,2964,2012,7,4125.0,49.2337871,-123.080099,6709.974782563791,46.47734455216141
679,5576 INVERNESS STREET,3/18/2019,1650000,98,2417,1994,25,4017.0,49.2339655,-123.0794724,6709.974782563791,46.47734455216141
727,3483 TURNER STREET,4/2/2020,1238000,48,2250,1935,85,5115.0,49.279293,-123.0291639,6734.037393788727,46.22228569021285
167,2957 E BROADWAY,2/10/2020,1748000,4,2420,2006,14,4999.5,49.262192,-123.0426565,6734.196767262667,46.22059636329367
1113,1019 W 46TH AVENUE,2/3/2020,2988000,42,3900,1986,34,7200.0,49.2295594,-123.1292079,6739.723341561838,46.162015782073965
780,2327 E 28TH AVENUE,11/19/2019,1598000,41,1457,1945,75,6039.0,49.2460665,-123.0582236,6751.304875982708,46.039253835692016
1171,2277 E 28TH AVENUE,8/5/2019,2660000,22,4809,2016,3,6039.0,49.2460434,-123.0589006,6751.304875982708,46.039253835692016
117,3636 W 15TH AVENUE,3/16/2020,1480000,41,1005,1987,33,2013.17,49.2587256,-123.1848744,6758.090566574013,45.96732687383513
71,3226 E 5TH AVENUE,6/4/2019,2199900,125,3455,2015,4,4026.0,49.2654425,-123.0358883,6763.842351975373,45.90635910001666
1239,3189 E 5TH AVENUE,6/4/2019,1235000,6,1774,1927,92,4154.0,49.2659538,-123.037033,6763.842351975373,45.90635910001666
611,360 E 46TH AVENUE,10/23/2019,1675000,16,2474,1979,40,4026.0,49.2281741,-123.0983067,6770.803945410598,45.83256760322777
821,3508 W 17TH AVENUE,6/28/2019,2880000,110,2317,2016,3,3300.0,49.2574289,-123.1822895,6771.321019216224,45.82708672439989
950,4685 NANAIMO STREET,11/19/2019,1425000,1,2443,1967,52,4614.87,49.2429815,-123.0575205,6782.843270814012,45.70495316407494
190,4675 NANAIMO STREET,9/10/2019,1500000,82,2206,1967,52,4760.3,49.24306120000001,-123.0574103,6782.843270814012,45.70495316407494
748,1955 W 42ND AVENUE,5/13/2020,2788000,5,2747,1994,26,4590.0,49.23375,-123.1506277,6783.234758757536,45.7008034702446
982,428 E 46TH AVENUE,4/8/2019,1636500,121,2469,1996,23,4026.0,49.2281936,-123.0966067,6785.3812796417105,45.67805077857915
807,3151 EAST 7TH AVENUE,3/10/2020,1290000,6,2005,1958,62,4026.0,49.2640596,-123.0378501,6786.422659917764,45.66701235612438
713,241 E 45TH AVENUE,5/24/2019,1795000,17,2892,1941,78,7262.0,49.2296098,-123.1006998,6788.948859534539,45.640235145900334
793,3439 FRANKLIN STREET,11/18/2019,1200000,65,1597,1928,92,4026.0,49.28223879999999,-123.0298662,6789.126864703383,45.638348326745
46,2342 E 28TH AVENUE,9/3/2019,1580000,3,2214,1914,105,4026.0,49.2455755,-123.0579536,6791.686291711625,45.61121891282313
838,2412 E 28TH AVENUE,8/7/2019,1058000,47,2136,1955,64,3630.0,49.2452242,-123.0558448,6791.686291711625,45.61121891282313
1118,4808 TRAFALGAR STREET,2/17/2020,2890000,0,3249,1940,80,7420.0,49.2431801,-123.1652173,6795.846313891315,45.56712351050316
626,2735 W 32ND AVENUE,7/15/2019,2520888,19,2576,1996,23,4290.0,49.243481,-123.1667247,6795.846313891315,45.56712351050316
609,2714 W 32ND AVENUE,6/20/2019,2480000,47,2362,1932,87,4298.25,49.2430218,-123.1663282,6795.846313891315,45.56712351050316
403,5514 CULLODEN STREET,3/23/2020,2040000,8,3571,2014,6,4026.0,49.2345833,-123.0780408,6797.3348990905115,45.55134480538794
861,2433 GALT STREET,7/5/2019,1385000,122,2541,1993,26,4026.0,49.242332,-123.0561143,6797.916078888642,45.54518441587272
818,3582 FRANKLIN STREET,2/22/2019,1750000,117,3453,2018,1,4026.0,49.2818663,-123.0263771,6798.134477113751,45.54286943840717
209,5824 CHESTER STREET,9/23/2019,1150000,1,1547,1929,90,4026.0,49.2317706,-123.0889276,6804.227971948778,45.47827961299784
467,2033 E 35TH AVENUE,11/7/2019,1343000,2,2112,1928,91,4870.68,49.2382861,-123.0645573,6810.035109219784,45.41672512044189
742,1941 E 35TH AVENUE,2/14/2020,1352000,21,2155,1989,31,3844.0,49.23858629999999,-123.0665147,6810.035109219784,45.41672512044189
884,2929 W 29TH AVENUE,11/1/2019,2000000,12,2494,1937,82,4068.9,49.2463591,-123.1711234,6813.867931538772,45.37609797114403
698,1602 E 36TH AVENUE,8/7/2019,2000000,12,2400,1945,74,7284.22,49.2374439,-123.0728506,6829.432245817102,45.21111935557604
356,3472 TRIUMPH STREET,1/14/2019,1350000,150,2021,1928,91,5856.0,49.2836664,-123.0290631,6832.3348130763225,45.18035272368619
77,3506 NAPIER STREET,8/28/2019,1205000,67,2253,1989,30,3631.5,49.2747262,-123.028194,6837.535612429049,45.12522529168269
1105,168 E 48TH AVENUE,10/7/2019,2080714,27,2774,2019,0,3864.0,49.2265916,-123.1024752,6839.619974941207,45.10313146631729
1066,174 E 48TH AVENUE,10/11/2019,2036190,50,3369,2019,0,3864.0,49.2263884,-123.1023865,6839.619974941207,45.10313146631729
1107,4514 NANAIMO STREET,5/21/2019,1360000,41,1682,2003,16,2940.0,49.2443354,-123.0563551,6843.6631015297235,45.06027513386272
253,4499 NANAIMO STREET,10/9/2019,1415000,105,2410,1992,28,4026.0,49.2449458,-123.0570667,6843.6631015297235,45.06027513386272
408,3562 E GEORGIA STREET,8/19/2019,1148000,63,1613,1909,110,3597.0,49.2780919,-123.0268631,6853.858245314966,44.95220865068025
80,3770 W 13TH AVENUE,3/31/2020,2600000,3,2177,1925,95,4026.0,49.2605286,-123.1873514,6857.987674252323,44.908437530604616
440,2795 W 31ST AVENUE,5/13/2019,2730000,22,2800,1940,79,7297.36,49.2444126,-123.167734,6860.133993119317,44.885686980280845
665,6388 MANITOBA STREET,2/10/2020,2720000,23,3828,1986,34,6315.33,49.2270289,-123.1081575,6867.547985732716,44.80710014276801
478,152 W 48TH AVENUE,3/6/2020,2880000,8,2957,2016,4,4027.0,49.2265697,-123.1095403,6867.547985732716,44.80710014276801
1090,2851 E 15TH AVENUE,6/18/2019,1265000,257,1660,1955,65,4023.0,49.2565607,-123.0457714,6874.442547422355,44.73401916906341
523,3483 W 18TH AVENUE,3/10/2020,2650000,7,2308,1989,31,3840.0,49.2566698,-123.181362,6883.030685267926,44.64298662713884
1109,3164 W KING EDWARD AVENUE,4/4/2020,2050000,19,3050,1973,47,4199.9,49.2496782,-123.1752257,6899.220061682201,44.471382478059496
431,1926 E 36TH AVENUE,8/30/2019,1640000,4,2607,1914,105,3488.0,49.2373172,-123.0667764,6906.156840070994,44.397854015795126
1254,5742 SHERBROOKE STREET,2/20/2020,1470000,6,2304,1984,36,4026.0,49.2321825,-123.0808654,6907.215022013151,44.38663749904313
822,3664 W 15TH AVENUE,4/8/2019,2345000,57,3249,1915,104,4026.99,49.2587476,-123.1854563,6909.152252187721,44.3661032470021
923,3730 W 15TH AVENUE,3/9/2020,2110000,60,2165,1915,105,4026.0,49.2587294,-123.1867019,6909.152252187721,44.3661032470021
81,3641 ADANAC STREET,3/4/2020,1300000,5,2523,1912,108,3396.8,49.2776368,-123.0246657,6910.874619152238,44.347846501974686
309,3537 DUNDAS STREET,9/30/2019,1125000,22,1974,1952,67,4026.0,49.28502049999999,-123.027382,6917.605299602315,44.27650263660246
17,2907 W 30TH AVENUE,10/30/2019,2725000,12,3222,1936,83,5676.75,49.245391,-123.1704745,6920.1707711717345,44.249309151542136
914,3568 TURNER STREET,10/29/2019,1230000,40,2101,1992,28,3498.0,49.2788732,-123.0267103,6923.51415755327,44.213869925202275
695,1815 E 37TH AVENUE,9/6/2019,1168000,9,1571,1955,64,3679.5,49.2369172,-123.0683056,6929.6165540002885,44.14918574448781
1177,3654 E PENDER STREET,7/17/2019,1900000,78,4419,2015,4,5115.0,49.2800085,-123.0246163,6946.115969036847,43.97429524807816
393,5407 DUMFRIES STREET,2/25/2020,1680000,47,2790,1956,64,4880.0,49.2355473,-123.0745586,6953.136437623168,43.89987968647372
212,6388 GRANVILLE STREET,5/29/2019,2228000,30,3363,1945,74,7750.0,49.2282376,-123.1393555,6967.797421388506,43.7444761935079
550,6489 ONTARIO STREET,2/1/2019,1820000,212,2174,1996,23,3524.4,49.22602089999999,-123.106316,6969.441734811577,43.72704680039446
68,2198 E 33RD AVENUE,10/10/2019,1800000,97,2711,2013,7,3795.0,49.23962419999999,-123.0608813,6969.457317950194,43.726881622244676
710,5036 GLADSTONE STREET,9/30/2019,1494800,6,2318,1990,29,3960.0,49.23864020000001,-123.0617777,6969.457317950194,43.726881622244676
362,2236 E 34TH AVENUE,1/2/2020,1600000,5,2621,1982,38,4026.0,49.23868299999999,-123.0607292,6969.457317950194,43.726881622244676
692,3190 E 7TH AVENUE,7/12/2019,1590000,46,2417,2006,13,4026.0,49.2636258,-123.0369207,6970.0450308099835,43.720651983583714
690,3436 W 19TH AVENUE,3/16/2020,2300000,8,2683,1973,47,4026.0,49.2553788,-123.1807193,6970.0732286327775,43.72035309230695
978,3513 W 19TH AVENUE,8/21/2019,2850000,75,2818,2001,18,4026.0,49.255793,-123.1823213,6970.0732286327775,43.72035309230695
390,2796 E 16TH AVENUE,2/12/2020,1381000,82,1565,1939,81,5478.48,49.25514,-123.04733,6974.397803474179,43.67451346471424
110,3333 W 22ND AVENUE,8/27/2019,2408000,70,2953,1989,30,4026.0,49.2530835,-123.179577,6979.719872742358,43.61810059588367
966,2725 E 18TH AVENUE,3/4/2020,2188000,7,2566,2017,3,3379.2,49.254247,-123.0488554,6980.317532025158,43.61176552712996
154,268 E 48TH AVENUE,11/14/2019,2415000,40,3870,2014,6,4620.0,49.22640699999999,-123.1004302,6987.995770658673,43.53037773470266
670,3115 E BROADWAY,3/26/2019,1500000,70,2479,1966,53,4950.0,49.2621817,-123.0385734,6988.361506771229,43.5265010051254
122,3441 TRIUMPH STREET,8/6/2019,1150000,57,1967,1928,91,4026.0,49.2840539,-123.0298433,6988.895143287002,43.5208445648856
578,2281 E 34TH AVENUE,2/25/2020,1360000,7,2200,1912,108,3795.0,49.2391499,-123.0592508,6988.924481196049,43.52053358892278
721,4048 W 10TH AVENUE,6/1/2019,2650000,101,2452,2018,1,4026.0,49.2633684,-123.1953863,6998.209959768136,43.42210937489608
1101,6161 ST. GEORGE STREET,11/27/2019,1498000,17,2313,1975,44,4026.0,49.2285738,-123.094203,6999.870002499235,43.40451325426636
1130,2496 E 29TH AVENUE,9/3/2019,1038000,65,1684,1979,40,2866.19,49.2443651,-123.0545738,7016.997466116073,43.22296556863326
548,2536 E 29TH AVENUE,8/23/2019,1375000,59,2516,1958,62,5019.4,49.2443938,-123.0536916,7016.997466116073,43.22296556863326
236,5622 CULLODEN STREET,3/17/2020,1450000,49,1668,1948,72,5384.0,49.2334846,-123.0780658,7022.846951479737,43.1609621947727
169,1344 E 41ST AVENUE,7/9/2019,1168000,80,1812,1959,60,3135.0,49.2324813,-123.0789393,7037.555487889407,43.00505465329641
907,2476 GALT STREET,3/23/2020,1280000,14,2381,1967,53,4026.0,49.2413862,-123.0552576,7038.924520353362,42.99054318324178
1116,4799 GOTHARD STREET,7/23/2019,1472000,7,2210,2001,18,4176.0,49.2416214,-123.0542919,7038.924520353362,42.99054318324178
785,3455 WILLIAM STREET,12/17/2019,985000,8,680,1947,73,3547.5,49.2743411,-123.0295972,7051.561294623568,42.856595905702775
98,3404 E 4TH AVENUE,2/24/2020,1225000,8,1702,1952,68,4092.0,49.2664233,-123.0307917,7054.9575901118615,42.820595853423015
635,3421 E 4TH AVENUE,1/6/2020,2290000,7,4475,2016,4,5079.9,49.2668461,-123.0304829,7054.9575901118615,42.820595853423015
540,3691 E GEORGIA STREET,11/6/2019,1930000,164,3522,2017,3,4070.0,49.27842709999999,-123.0238956,7055.300684971608,42.81695911659303
153,5583 FLEMING STREET,3/2/2020,1380000,9,2250,1953,67,5346.0,49.2337915,-123.0731901,7056.79244587101,42.801146749691355
306,3296 E 6TH AVENUE,10/18/2019,1390000,13,2600,1983,36,4026.0,49.264591,-123.0342132,7067.9270276394445,42.683122411950855
244,3692 TURNER STREET,9/12/2019,1450000,91,2229,2004,15,4048.0,49.2788859,-123.0239077,7071.898281963813,42.64102791110832
979,3006 W 28TH AVENUE,8/7/2019,2380000,42,3001,1927,92,4297.92,49.2468465,-123.173195,7076.723107518102,42.589885726102985
841,2964 W 28TH AVENUE,12/2/2019,2230000,41,301,1936,84,4290.0,49.2468252,-123.1719233,7076.723107518102,42.589885726102985
185,2949 W 28TH AVENUE,3/23/2020,2610000,62,2441,2014,6,3328.0,49.2473035,-123.1716342,7076.723107518102,42.589885726102985
1058,3037 W 28TH AVENUE,3/2/2020,2500000,0,2715,1969,51,4297.92,49.2472515,-123.173604,7076.723107518102,42.589885726102985
1044,3379 W 23RD AVENUE,9/11/2019,2175000,14,1636,1928,91,4026.0,49.2521812,-123.180045,7080.384976458111,42.551070648399545
256,3330 W 23RD AVENUE,7/9/2019,2318888,63,2200,1991,28,4026.0,49.2517321,-123.1793727,7080.384976458111,42.551070648399545
606,1959 W 43RD AVENUE,10/23/2019,2800000,155,2850,1926,94,5904.0,49.232855,-123.1510253,7094.810928442318,42.39815844526327
120,1188 KOOTENAY STREET,10/21/2019,1361500,44,2065,1995,25,3348.0,49.27433980000001,-123.0259101,7095.2917910555025,42.39306139782624
405,3598 DUNDAS STREET,5/6/2019,1500000,38,2325,1937,82,4026.0,49.2845703,-123.0259965,7099.4618038521485,42.34886009696653
240,1929 W 45TH AVENUE,3/13/2019,2880000,213,3749,1927,92,6725.0,49.2309778,-123.1502402,7100.225451219888,42.3407655877412
512,496 E 47TH AVENUE,9/8/2019,1581000,10,2378,1959,60,5014.26,49.2272026,-123.094261,7100.2996182389725,42.339979432186226
1036,3981 W 11TH AVENUE,1/23/2020,2798000,10,2498,1925,95,4029.0,49.2628917,-123.1929553,7100.5129786174175,42.337717854886805
263,6172 PRINCE ALBERT STREET,11/29/2019,1365000,0,1733,1953,66,4026.0,49.2284808,-123.0876513,7109.105789311942,42.24663578169876
27,5515 ARGYLE STREET,3/28/2019,2240000,143,3612,2019,0,4108.5,49.2345113,-123.0718444,7114.274779596108,42.19184551945423
496,5918 SHERBROOKE STREET,7/4/2019,1262000,3,2167,1965,54,4042.0,49.2306444,-123.0809424,7118.101249574388,42.1512857036962
994,2575 E 29TH AVENUE,7/30/2019,1060000,9,1700,1946,73,3333.0,49.2448847,-123.0526909,7132.606826649267,41.99752949053877
427,5874 INVERNESS STREET,7/8/2019,1080000,36,2206,1914,105,4035.9,49.231171,-123.0795626,7141.340885832273,41.904950211649016
1119,1407 W 48TH AVENUE,4/8/2019,2700000,76,3495,1942,77,7270.0,49.2280733,-123.1376989,7142.047417065956,41.897461122010746
399,1875 E 39TH AVENUE,9/18/2019,1195000,2,1677,1949,70,3370.0,49.23471809999999,-123.0676236,7152.9985487927115,41.78138131798763
1202,2080 CASSIAR STREET,8/21/2019,1230000,28,2458,1966,53,4131.58,49.2659511,-123.030863,7162.013593976744,41.685823643736896
482,2688 E 21ST AVENUE,8/19/2019,1800000,94,2497,2013,6,3633.0,49.2513154,-123.0504626,7164.272414400261,41.6618805994354
1296,2716 E 24TH AVENUE,9/16/2019,1375000,12,2337,1948,71,4026.0,49.2486013,-123.0485415,7164.943666098053,41.65476546581506
737,2309 RUPERT STREET,8/16/2019,1170000,15,1857,1956,63,4026.0,49.2636949,-123.0341858,7168.161175785559,41.620660507232955
1069,3281 E 7TH AVENUE,7/12/2019,1080000,4,1712,1942,77,4026.0,49.2640458,-123.0347776,7168.161175785559,41.620660507232955
443,2804 W 34TH AVENUE,5/13/2019,2198000,28,2296,1943,76,4927.0,49.24113089999999,-123.168262,7179.843352547321,41.4968317721849
984,3676 NAPIER STREET,9/25/2019,1200000,4,2228,1983,36,3550.8,49.2747446,-123.0246901,7180.294912913942,41.49204532269548
1238,750 W 52ND AVENUE,2/27/2020,2500000,5,4370,1959,61,6957.0,49.223099,-123.1221261,7186.228714863545,41.4291482099031
380,442 E 50TH AVENUE,8/27/2019,1570000,1,3389,1976,43,5536.96,49.2244049,-123.0960875,7191.492265685554,41.373355624887274
423,3611 OXFORD STREET,10/11/2019,1590000,4,2802,1980,39,4519.2,49.2859144,-123.0253133,7200.183752718282,41.28122760226805
825,6350 CHESTER STREET,5/16/2020,1330000,4,2100,1920,100,4026.0,49.2268644,-123.0889878,7209.671031869835,41.18066434249699
876,6151 ST. CATHERINES STREET,11/7/2019,1588008,5,2475,1969,50,4026.0,49.2286474,-123.0869378,7210.054148161339,41.176603386502165
1006,2258 E 37TH AVENUE,8/12/2019,1480000,106,2603,1979,40,4661.2,49.2366616,-123.0602531,7211.964765717168,41.156351222892276
899,3242 W 29TH AVENUE,2/8/2020,2512000,16,2950,1967,53,5200.0,49.2459121,-123.1769812,7214.074694460357,41.13398640059598
294,3494 W 22ND AVENUE,1/22/2020,2241000,7,2421,1970,50,4026.0,49.2526342,-123.1815142,7218.063197140742,41.091709070632575
